,place_name,comment,rating,date,userid
801,제주해조네보말성게전문점,가족들이 너무 좋아해서 어제 저녁에 이어 오늘 아점 먹으러 왔어요. ,5,2020.10.03.,CHUL
802,제주해조네보말성게전문점,맛있어서 밑반찬까지 싹싹 비워먹었습니다 쵝오  ,5,2020.10.02.,rrrrox
803,제주해조네보말성게전문점,그냥..,3,2020.09.25.,니켠
804,제주해조네보말성게전문점,내부 외부 둘다 너무 이쁘구요. 숙소에서 아침을 안 주는데 여기는 8시에 오픈해서 아침부터 맛있은 식사가 가능해요. 보말죽 너무 맛있고 밑반찬도 짱! 강추해요,5,2020.09.24.,강미미
805,제주해조네보말성게전문점,보말 먹고 싶어서 왓는데 역시 평점만큼 맛있네요 강추합니다!! 보말죽 고등어구이 먹었어요!!,5,2020.09.22.,양유정
806,제주해조네보말성게전문점,제주도에와서 몸보신하고 가는 느낌입니다♡-♡ 정말맛잇엇어요♡♡♡♡ 제일마지막사진은 클리어~♥︎ 최고에요!!,5,2020.09.21.,우유림
807,제주해조네보말성게전문점,"제주여행중에 아기랑 셋이 해조네 왔습니다.  보말칼국수, 성게비빔밥, 고등어구이 먹었는데 싹싹 다 비웠네요 ^^ 추천입니다.",5,2020.09.19.,조세환
808,제주해조네보말성게전문점,중문에서 숙박하고 아침식사는 해조네에서했어요. 생각보다 오전에 일찍문여는 가게가 별로 없는데 아침8시에 오픈해요. 옛날식 감성인터리어로 꾸며져있네요. 음식도 푸짐하니맛있습니다.,5,2020.09.19.,김문수
809,제주해조네보말성게전문점,"간이 세지않아 아침으로 먹기에도 괜찮을듯,  전체적으로 무난했으나  깨끗한건.. 음.. 새로 꺼낸 숟가락에 마른 김 붙어있는것, 컵에 립스틱이 묻어있는것 연달아서 보니 좀 실망 ㅠ",3,2020.09.14.,JJ
810,제주해조네보말성게전문점,국물이 시원하고 성게비빔밥은 비리지 않고 고소하니 맛있었어요!,4,2020.09.14.,장세미
811,제주해조네보말성게전문점,보말죽이 양도 많고 향도 깊어서 한그릇 뚝딱했어요! 보말 처음 먹어보는데 맛있게 먹고 갑니다!,4,2020.09.14.,이지현
812,제주해조네보말성게전문점,제주에서 4일차!!!! 여행 놀러와서 제주에서 먹은것중 제일 맛있었습니다.,5,2020.09.14.,JD
813,제주해조네보말성게전문점,"애견동반가능 제주맛집 해조네~ 음식 깔끔하구 너무 친절하세요~보말미역국, 성게비빔밥, 보말손수제비 완존 찐강추입니다~",5,2020.09.14.,홍지연
814,제주해조네보말성게전문점,국물이 진하고 너무 맛있어요. 어르신 모시고 왔는데 다들 좋아하셔요. 맛있게 잘먹고 갑니다. 근처 오시면 꼭 들러야할 맛집이네요,5,2020.09.13.,Linda Cho
815,제주해조네보말성게전문점,해조류냄새가풍부하고  해장국으로 딱이예요 !! 보밀죽 첨 먹었는데 맛있어요 !! ,5,2020.09.13.,chaewon
816,제주해조네보말성게전문점,깊은맛에 감동받고 친절한 사장님덕분에 즐겁고 맛있게 먹고갑니다!!,5,2020.09.12.,김영준
817,제주해조네보말성게전문점,기대하고온 해조네~ 정말 보말향이 너무 좋고 성게도 싱싱해서 맛있네요~ 잘 먹고 갑니다~,5,2020.09.12.,^^
818,제주해조네보말성게전문점,진하고 깔끔한 미역국에 수제비가 쫄깃하여 정말 맛있습니다. 성게비빔밥도 전혀 비리지않고 맛있게 잘 먹고갑니다~! 다음엔 생선구이 먹으러 또 올 것 같네요,5,2020.09.10.,먹보왕
819,제주해조네보말성게전문점,아침부터 손님 많구요 음식도깔끔하고 싱싱한맛이 좋아요 맛보기수제비 깔끔하고 맛있고 보말죽도 보말이 많이들어가서좋아요 아기도 잘먹어요 성게비빔밥 제 철에 먹어서 딱좋아요 추전합니다!,5,2020.09.10.,남재림
820,제주해조네보말성게전문점,성게알 비빔밥에 보말 수제비 같이나와서 너무 좋고 고등어가 정말정말 짜지도 않고 맛있어요! 배부르게 잘 먹었습니다! ,5,2020.09.07.,피카츄라이츄
821,제주해조네보말성게전문점,제주도민인데 대평리 처음와봤어요~ 사장님들도 친절하시고 같이 나온 반찬들도 깔끔하고 맛있어요 비빔밥에 보말미역국 같이나와서 좋아요,5,2020.09.07.,곽수아
822,제주해조네보말성게전문점,"머물렀던 펜션 근처에 있어서 방문해봤어요~ 보말수제비랑 보말죽 주문했는데, 두 메뉴 모두 맛있었습니다. :) 밑반찬으로 나오는 낙지젓갈이랑 호박도 맛났어요. 다른 메뉴도 먹어보고 싶어요.^^",5,2020.09.06.,안솔잎
823,제주해조네보말성게전문점,여자친구와 보말칼국수 성게비빔밥 시켜서 나눠먹었는데 너무 맛있게 잘먹고 갑니다 ㅎㅎ,5,2020.09.05.,고성준
824,제주해조네보말성게전문점,어쩌다 들어왔는데 넘 맛있었어요~~ 제주도에서 먹은 음식 중 베스트 안에 들어요~ 추천합니당 특히 보말죽이요!,5,2020.09.04.,조민정
825,제주해조네보말성게전문점,아침으로 먹기 좋았어요! 사장님도 친절하시고,5,2020.09.02.,Hhh
826,제주해조네보말성게전문점,죽이 고소하고 맛있어요. 반찬도 딱 식사하기에 좋고 맛있어요. 근처에 무료 주차장이 있어서 편해요,5,2020.09.01.,유희건
827,제주해조네보말성게전문점,제주 서귀포 안덕면에 있는 해조네 미역국 전복죽 성게비빔밥 너무맛있어요^^ 강추 강추 감동있는 맛집 ,5,2020.09.01.,Yj
828,제주해조네보말성게전문점,아이와 함께 와서 먹기 좋은 곳이네요. 보말도 듬뿍 들어있어 깔끔하고 맛있어요~,5,2020.09.01.,뀨뀨
829,제주해조네보말성게전문점,제주도 다녀온지 좀 됐는데 먹었던 보말칼국수가 또 생각나네요 다음엔 수제비 먹어볼래요,5,2020.08.31.,초코
830,제주해조네보말성게전문점,"아기자기한 인테리어 굿 고등어구이는 진짜 존맛! 보말칼국수는 개운하고 보말도 많이 들어가서 좋아요! 보말칼국수 처음 먹는데 대성공! (수정) 아이스크림 먹으려고 평가 쓰긴했는데, 아이스크림 진짜 맛있음.",5,2020.08.31.,알맹이
831,제주해조네보말성게전문점,성게비빔밥이랑 보말죽 시켰는데 완전 든든하고 맛있어요!,5,2020.08.29.,💿
832,제주해조네보말성게전문점,"아침식사 장소로 찾아서 왔는데 뜨듯하고 양도 푸짐하고 성게미역국, 보말칼국수, 보말수제비 맛있습니다ㅋㅋ성게미역국 추천! 아침 든든하게 먹고갑니다",5,2020.08.29.,슬비
833,제주해조네보말성게전문점,"맛집이라고 지나가면서 우연히 들렀는데, 성게비빔밥 좀 비리네요. ",1,2020.08.25.,에이브라함
834,제주해조네보말성게전문점,맛은 평범한데 가격은 많이 비싸네요~ 사람이 많아서 그런지 그렇게 친절하지도 않습니다 제주 첫방문인데 다시 갈 일은 없을 듯 합니다~!,1,2020.08.25.,강민혁
835,제주해조네보말성게전문점,"깊고 담백한 국물에 푸짐한 보말과 미역이 한 가득 진한 맛을 제공해주는 기분 좋은 곳. 슴슴하면서도 풍성한 바다의 향을 느끼고 싶다면, 해조네를 방문해보세요.",5,2020.08.25.,Cros
836,제주해조네보말성게전문점,성게알 비빔밥 맛있어요! 반찬도 정갈하게 나와서 맛있게 먹었습니다 :) 국물도 진하니 좋아요,5,2020.08.24.,숙을
837,제주해조네보말성게전문점,제주도에서 보말 제일 많이 든 집~~ 칼국수랑 수제비 강추에용,5,2020.08.24.,ㅇㅈ
838,제주해조네보말성게전문점,ㅎㅎ카카오맵평가가좋은이유가이것때문이었을까요?ㅋㅋ 맛은있었어요~!,4,2020.08.24.,단무지
839,제주해조네보말성게전문점,친절하고 양도 많고 너무 맛있어요:) 내부도 감성있는 인테리어로 작은 가게지만 너무 만족스러웠어요!! 할머니가 끓여주시던 보말죽맛이었어요!,5,2020.08.24.,이수영
840,제주해조네보말성게전문점,아 정말 맛있었어요! 일상적인 제주 집밥 느낌이 나고 음식들도 다 따뜻해서 든든하게 먹었습니다,5,2020.08.24.,김도현
841,제주해조네보말성게전문점,깔끔하고 정갈한 음식이에요. 맛있어요,4,2020.08.23.,코다리
842,제주해조네보말성게전문점,ㄹㅇ 존맛집입니다. 성게비빔밥은 성게맛 살아있고  저 칼국수 못먹는데 칼국수면도 쫄깃해서 정말 맛있어요!,5,2020.08.23.,케토톱
843,제주해조네보말성게전문점,육지에서 온 친구랑 제주 서쪽 여행중 찾은 보말칼국수 맛집! 국물이 진하고 약간 미역이랑 칼국수도 많이 들어있어서 한그릇만 먹어도 배불러요!,4,2020.08.23.,재영(Jane)
844,제주해조네보말성게전문점,"이 동네 놀러오면 아침식사하러 오기 좋습니다! 보말칼국수, 수제비, 성게비빔밥 시켰는데 전부 다 맛있네요~~ 그 중 성게 비빔밥이 제일 맛있었습니다! 분위기도 좋고 인테리어도 굿! 추천! ",5,2020.08.23.,박채연
845,제주해조네보말성게전문점,지인이 오시면 항상 들리는 곳중에 한곳 ^^  성게알이 살아있는듯한 성게 비빔밥 전복죽은 저리가라 보말죽 미역이 살아있는 보말 칼국수 제주에 왔으니 옥돔! ^^  일단 드셔보심 후회는 없을듯합니다~ 사장님 대박 나세요~~^^,5,2020.08.23.,다 지나가더이다...
846,제주해조네보말성게전문점,보말죽 처음먹어보는데 넘모 맛있습니다 ㅎㅎㅎ 바대냄새 풀풀나며 든든한 한끼였어요! 잘 먹고 가요!!!:),5,2020.08.23.,ㅅㅁ
847,제주해조네보말성게전문점,"보말, 성게, 고등어 넘넘 맛있어요~ 반상으로 나와서 지금 시국에 적절한 식당입니다!",5,2020.08.22.,minzee
848,제주해조네보말성게전문점,시원하고 조용하고 아담한 식당이었어요 돌담으로 지어져있어 아늑하고 아이와방문해도 좋은 메뉴입니다 스마트폰보는 아이한테 거치대도 주셔서 친절함이 느껴졌어요 음식은 유명세만큼 맛있네용,5,2020.08.22.,조다희
849,제주해조네보말성게전문점,사장님도 친절하시고 맛도 최고입니다! 1인 1메뉴면 밥도 무한제공이라 좋구여,5,2020.08.22.,시현
850,제주해조네보말성게전문점,갓 바다에서 올라온 보말이라 그런지 입안에서 감도는 감칠맛이 포세이돈이 삼지창으로 찌르는듯하고 성게의 짭잘하고 고소함은 바닷물을 한껏 마신듯하다 제주에서 보말칼국수 세번째인데 이집이 짱임,5,2020.08.21.,박인영
851,제주해조네보말성게전문점,친절한 사장님 완전 맛있는 음식 깨끗한 식당 북적이지 않는 분위기 든든한 제주 가정식 느낌입니다. 추천메뉴들은 이유가있어요. 짱!!!♥,5,2020.08.21.,힇
852,제주해조네보말성게전문점,보말미역국과 보말수제비를 시켰는데 너무 맛나요!! 든든히 배채우고 즐거운 마음으로 여행할 수 있을 것 같아요. 감사합니다^^,5,2020.08.20.,현철
853,제주해조네보말성게전문점,넘넘 맛있어요~^^♡ 아이도 너무 잘먹어요,5,2020.08.20.,장하린
854,제주해조네보말성게전문점,너무 깔끔하고 맛있어요!갈치가 푸짐하게 주니 아주 만족스러워요,5,2020.08.20.,ㄱㄴㄴ
855,제주해조네보말성게전문점,웨이팅이 있지만 별로 안걸려서 괜찮았어요 가게도 시원하고 잘꾸며져있어요~ 성게 비빔밥도 엄청 맛있어요 사진도 너무 이쁘게 나와용 이왕먹는거 성게추가해서 드시는게 짱입니다 후식 벌꿀 아이스크림,5,2020.08.18.,염진웅
856,제주해조네보말성게전문점,맛집인정합니다 보말수제비와 성게 미역국 아침든든한식사로 짱입니다 맛있는 곳여기 강추합니다,5,2020.08.18.,L
857,제주해조네보말성게전문점,테이블이 5개 뿐이라기에 6시에 서둘러 도착해서 보말죽과 성게 비빔밥을 시켰는데 소문데로 너무 맛있었어요 점심 늦게 먹고 이른저녁 먹었는데도 다 비웠음  굳,5,2020.08.17.,...
858,제주해조네보말성게전문점,보말칼국수 맛있네요!! 가족들은 성게비빔밥 보말미역국 옥돔구이 시켰는데 다들 맛있게먹었어요 잘먹고갑니다~!!,5,2020.08.17.,유은지
859,제주해조네보말성게전문점,성게 제철 끝무렵에서야 맛본 비빔밥. 특별하지 않지만  그래서 더 가까이 다가오는 성게의 향. 함께 나오는 보말수제비 역시 꾸밈없이 깊이 어우러지니 점입가경에 금상첨화. 그 자체로 평화롭고 아름다운 대평을 즐기고 싶다면 들러보기에 충분.,5,2020.08.17.,김현중
860,제주해조네보말성게전문점,어제 술먹고 해장하러왔는데 너무 맛있고 보말 국 이 개운하네요 담에 오면 또 먹고 싶습니다 잘먹었습니다,5,2020.08.17.,김현기
861,제주해조네보말성게전문점,멀리서와서 맛나게먹어용 ㅎㅎㅎ담에 또와서 칼국수도 먹을거에요!! 감사합니당,5,2020.08.17.,상연
862,제주해조네보말성게전문점,성게알비빔밥 먹었어요. 성게를 좋아하지 않아서 먹을 때 조금 걱정했지만 한 입 먹는 순간 그 걱정이 사라질 정도로 성게가 신선하고 맛있어요 ㅎㅎ 같이 나오는 미역국도 맛이 아주 깊고 최고에요!! 맛있는 한 끼 잘 먹었습니다.,5,2020.08.17.,배성헌
863,제주해조네보말성게전문점,보말 칼국수 맛있네요! 담백하고 국물이 좋아요. 보말도 정말 많이 주네요.성게 비빕밥도 좋아요.,5,2020.08.16.,leejr
864,제주해조네보말성게전문점,"폭염 때문에 실내에서만 식사를 할 수 있어서 수용되는 인원이 적어요. 조금 기다려야되지만 그만큼 맛있는 곳이에요. 담백하고 건강한 가정식 먹는 느낌이에요.  12시 조금 넘어서 기다리기 시작했는데 대기는 20분 정도 했어요. 회전율이 빠른편이라 오래 기다리지는 않는 것 같아요.  성게비빔밥에 성게 추가 하고 보말죽, 이렇게 2메뉴 시켰는데 모두 너무 맛있게...",5,2020.08.15.,니니
865,제주해조네보말성게전문점,와 진짜 안알려주고 싶은데 알려줘야할 맛집입니다ㅠ.ㅠ 죽 너무 고소하고 맛있고 칼국수는 면도 쫀득하고 둘다 미역 보말 난리남... 5시에 시작하자마자 사람들 찼는데 다른 곳들 처럼 엄청 북적이지 않고 한적한 곳이라 뭔가 숨은 맛집 느낌..!! 사장님도 엄청 친절하시고.. 또 오고싶어요..,5,2020.08.14.,♥️수형♥️
866,제주해조네보말성게전문점,성게미역국. 성게비빔밥. 보말 수제비. 제주보말죽 이렇게 가족이 와서 먹었는데 저희는 강아지가 데리고 와서 야외에서 먹었는데 밖에도 선풍기도 있어서 먹을만했어요 담에도 와서 먹을거에요!! 반찬들도 짜지않고 조미료맛이 아니라 다 손수 만든맛이 나서 정말 맛있었어요!!!!,5,2020.08.14.,왕별
867,제주해조네보말성게전문점,보말죽 너무 궁금해서 먹어봤는데 진하고 넘 맛이에요 맛집인데 애견동반까지 가능해서 너무 좋아요 :)) 성게비빔도 넘 맛나요 근데 밥 좀만 넣고 성게 맛을 느껴보는게 더 좋을거 같아요 ㅎㅎ 넘 한공기 다 넣어서 성게가 잘 안 느껴졌어요 ㅋㅋ 메뉴별로 다 먹어보고 싶네요 ㅠ 숙소 근처에 맛집이 있다니... 또 올거에요 ,5,2020.08.14.,^^
868,제주해조네보말성게전문점,가게에 들어올때부터 아기가 깜찍한 소품들을 보며 좋아하네요 음식도 깔끔하고맛있어요ㅋ밑반찬들도 짜지않고 맛있어요,5,2020.08.14.,최민규
869,제주해조네보말성게전문점,성게비빔밥과 보말미역국 모두 맛있었어요~ 직원분도 친절하시고 재방문 하고싶네요! 잘먹었습니다^^,5,2020.08.14.,Gee♥
870,제주해조네보말성게전문점,보말칼국수도 맛있지만 성게비빔밥이 더 맛있는 집입니다!,5,2020.08.13.,김현수
871,제주해조네보말성게전문점,가족들이랑 맛있게 식사했어요 수제비도 미역국도 잘먹었어요 아이들이 다음에 또 가자고하네요,4,2020.08.12.,Jiminmama
872,제주해조네보말성게전문점,깔끔한 시설에서 성게비빔밥(보말수제비포함)과 보말죽 맛있게 먹고 왔어요^^,5,2020.08.11.,성우
873,제주해조네보말성게전문점,성게 비빔밥과 보말죽 모두 재료의 맛이 진하게 나서 맛있어요! 추천합니다~,5,2020.08.11.,강지원
874,제주해조네보말성게전문점,"보말죽 맛있고, 성게비빔밥에 보말수제비도 맛있네요",5,2020.08.11.,신재영
875,제주해조네보말성게전문점,보말수제비랑 성게비빔밥 시켰는데 맛도 있고 가게 분위기도좋아요! 좋아요!!,5,2020.08.10.,이병오
876,제주해조네보말성게전문점,보말죽 이랑 성게비빔밥 먹었는데 입에 넣자마자 제주바다의 향긋함이.. 즐거운 경험이였습니다!,5,2020.08.10.,남효근
877,제주해조네보말성게전문점,보말 처음먹어보는데 맛있네요! 제주도가 아침엔 엄청덥고 저녁엔 바람이 많이불어 쌀쌀해지는데 저녁에 이거먹으니 몸이 녹네요 ㅎ 수제비랑 칼국수 2개시켰는데 미역국에 수제비랑 칼국수가 들어가있는거라서 맛있어요,5,2020.08.09.,까치
878,제주해조네보말성게전문점,아침식사하러 왓는데 간도 딱맞고 너무 맛있네요 배고팟는데 음식도 바로 내주시고 따봉!!,5,2020.08.08.,윤윤윤♥
879,제주해조네보말성게전문점,보말칼국수. 바다의향이 찐~하게 느껴져요^^~칼국수 면도 쫀득쫀득하네요^^~ 반찬들도 깔끔하고 맛나요^^~,5,2020.08.07.,김진형
880,제주해조네보말성게전문점,정갈하게 잘 나오고 반찬마저 맛있습니당 보말죽이 제일 맛있는것 같아요!!! 김치랑 먹으면 한뚝배기 쓱싹 뚝딱입니다ㅜㅜ 성게비빔밥도 맛있어여 성게 못먹는 사람도 먹을 수 있을듯 그릇이 아주 큽니다 양도 많고 .. 날도 흐린데 속 뜨뜻하게 하구 갑니다~~~,5,2020.08.07.,이규민
881,제주해조네보말성게전문점,작지만 아기자기하고 예쁜 가게입니다. 다육이랑 피규어도 많고 무엇보다 음식이 맛있습니다. 성게비빔밥이랑 보말칼국수 먹었는데 다 맛있어요~,4,2020.08.07.,이화영♥️
882,제주해조네보말성게전문점,성게비빔밥이랑 보말칼국수 먹고싶어서 가던 길 돌아와서 먹었는데 맛있다. 근처 지나면 꼭 가볼만한 곳,5,2020.08.07.,만두
883,제주해조네보말성게전문점,남자친구는 고등어구이 & 저는 성게비빔밥 !! 고등어살이 살살 녹네요~ 성게비빔밥도 맛나요 :-),5,2020.08.07.,キョン
884,제주해조네보말성게전문점,느리게 회전하는 맛집이라 여유를 즐기실 분들께 추천합니다! 또한 당일 재료가 소진되면 조기마감을 하는 곳이라 부지런을 조금 떨어야해요^^ 살랑살랑 부는 제주의 바람과함께 기다림의 시간을 보내고나면 정성을 많이 들여 만든게 티가나는 식사를 하실 수 있어요. 음식점에서 밥을 사먹었다는 기분 보다는 친구 엄마가 정성들여사 한상 차려주신 밥상이라는 느낌입니다. 반...,5,2020.08.06.,슬기 stella Lee
885,제주해조네보말성게전문점,성게비빔밥 먹으러왔는데 유명한 곳이라 그런지 대기가 길었는데 너무 맛있네요! 기다린 만큼 보람이 있네요. 다음에 제주도 가면 한 번 더 오려구요!,5,2020.08.06.,염승훈
886,제주해조네보말성게전문점,처음먹어보는 맛이었는데 넘나 맛있어요~ 기다린 보람이 있는 맛이에요~♡  ,5,2020.08.06.,psy
887,제주해조네보말성게전문점,"비오는날 기다림이 있었으나..이모든건 맛이 해결해주넴~~~혼자와서 4인테이블  차지하니 기다리는 사람에게도 주인장에게도 살짝쿵 미안하네;;한가지 아쉬운점;;혼자오는 1인 주문자들을 위한 면,수제비 주문자를 위한 보말쥑 미니도 있었음 좋겠당",5,2020.08.06.,La fiafia꾸밈살롱
888,제주해조네보말성게전문점,다 먹고 인증 맛집입니다,5,2020.08.06.,너와나
889,제주해조네보말성게전문점,성게비빕밥 고등어구이 먹었는데 다 맛있어요 비빔밥이랑 고등어구이에 보말 수제비도 같이 주니 좋아요,5,2020.08.06.,영동
890,제주해조네보말성게전문점,맛있어서 또 갈거에요! 보말 성게 최고최고,5,2020.08.03.,최윤정
891,제주해조네보말성게전문점,웨이팅도 편하고 일단 맛이 있네요     수제비랑 죽 시켜서 먹었는데 입맛까다로운 제 입에도 너무너무 맛있게 잘 맞아서 맛나게 먹고 왔습니다 ㅎㅎ,5,2020.08.03.,동민
892,제주해조네보말성게전문점,외딴 마을에 점심부터 사람들이 줄을 서는 모습이 인상적이어서 저녁에 방문했는데 이유가 있네요. 근처 지나가시면 꼭 한번 들르세요! 보말 수제비 강추,5,2020.08.02.,기모인
893,제주해조네보말성게전문점,보말 칼국수. 성게비빔밥. 보말미역국 먹었는데 하나같이 깔끔하고 맛있었어요~ 반찬들도요~  인당 반찬 따로 나오는 것도 좋더라구요  아침 한 끼 든든히 해결했습니다 ^^,5,2020.08.02.,이예리
894,제주해조네보말성게전문점,아점에 먹기 딱 좋습니다. 짠거 별로 안좋아하는데 간도 적절하고 부담스럽지 않아용ㅎㅎ 미역국 좋아하시는 분들 가보셔요~~,4,2020.08.01.,만두
895,제주해조네보말성게전문점,두번째와서 먹는 보말 칼국수 참으로 맛있게 먹고 갑니다. 고등어구이도요~~~,5,2020.08.01.,진선재
896,제주해조네보말성게전문점,처음 먹어보는 보말에 입맛에 맞을까 기대반 걱정반~ 초딩 입맛인 어른들도 너무 맛있게 먹을 맛 이예요. 면도 쫄깃쫄깃~제주의 맛을 한껏 느끼고 갑니다~,5,2020.07.30.,"정영란,민주맘"
897,제주해조네보말성게전문점,"성게 비빔밥, 칼국수와 고등어 구이를 먹었어요. 기다리는 시간의 수고로움을 모두 잊을 만큼 담백한 맛과 향토적인 느낌이 무척 마음에 들었습니다.",5,2020.07.30.,김재하
898,제주해조네보말성게전문점,평이 좋아서 부모님 모시고 왔는데 또 방문하지는 않을거 같아요   1. 보말 미역국 - 평범합니다.  특별하진 않아요. 집미역국 그이상도 이하도 아님  2. 성게 비빔밥 - 기대했던 메뉴였는데 너무나도 평범... 맛이 정말정말 평범... 서울에 제 단골 성게 비빔밥집이 더 맛있었어요ㅠ  3. 옥돔 구이 - 얘도 특별히 맛있는건 못느꼈어요... 구냥 냉동 옥...,1,2020.07.30.,Kim
899,제주해조네보말성게전문점,비오는 날 감성 밥집 아이들이 있는 부모들을 생각한  유아전용 식기 성게 비빔밥도 함께 나온 미역국도 맛있네요  절. 대. 추. 천.   이천이십년 칠월 이십칠일  재준&재민&은수 아빠가 다녀가다. ,5,2020.07.27.,심형섭
900,제주해조네보말성게전문점,보말죽이랑 옥돔구이랑 성게비빔밥 시켜먹었는데 진짜 매일 오고 싶을 정도로 너무 맛있어요 ㅠㅠ 잘먹고갑니다!! 특히 보말죽 완전 맛있어용 ㅎ,5,2020.07.27.,나연
901,제주해조네보말성게전문점,맛있게 잘먹었습니다 깔끔하고 맛있네요. 제주도에서 아침부터 성게알비빔밥과 보말수제비 먹고나니 든든하네요.다음에 또올께요.,5,2020.07.27.,한만형
902,제주해조네보말성게전문점,두번째 방문이에요~ 믿고먹는 해조네  성게비빔밥 하면 자꾸 생각납니다. 보말칼국수도 국물한방울 남기지 않고 다먹었습니다 ㅋㅋㅋ 아 행복해,5,2020.07.26.,SEULA
903,제주해조네보말성게전문점,"애견동반으로 테라스에서 먹었는데 여유로운 분위기로 맛있게 식사했어요, 보말칼국수랑 성게비빔밥 먹었는데 보말수제비도 같이 나오네요! 옴청 추천드립니다 !",5,2020.07.26.,콩
904,제주해조네보말성게전문점,가족끼리와서 종류별로 먹었는데 다 맛있게 먹었어요~~ 성게비빔밥이 특히 맛있었어요.,5,2020.07.26.,류수형
905,제주해조네보말성게전문점,보말칼국수랑 성게비빔밥 먹었는데 맛이 있어요 ~~! 반찬으로 나오는 젓갈이 너뮤 맛있어서 리필해서 먹었습니당,5,2020.07.26.,박연아
906,제주해조네보말성게전문점,"성게미역국, 보말죽 먹었는데 깔끔하고 아이도 잘 먹네요~ 제주도에 오시면 꼭 드셔보세요",5,2020.07.25.,전상현
907,제주해조네보말성게전문점,제주도 첫 여행입니다! 보말죽은 생소해서 어떤 맛일까했는데 생각보다 담백해서 한 끼 식사로 편했습니다. 또 맛도 있어서 같이 온 일행도 만족하며 맛있게 먹었습니다.,5,2020.07.25.,미선
908,제주해조네보말성게전문점,제주주민이 추천해준 제주맛집! 보말이라는 음식은 처음먹어봤는데! 맛있네요~~~ 개인적으론 칼국수보단 죽이 더 나은것 같아요 갯깍주상절리와도 가까워요~~~ 든든하게 먹었어요!,5,2020.07.24.,ㄱ쫑지혜𖤐
909,제주해조네보말성게전문점,보말칼국수 먹고 싶어서 왔는데 보말칼국수도 맛있고 고등어구이도 넘 맛있었어요! 배부르게 잘 먹고 갑니당 ㅎㅎ,4,2020.07.23.,김채리
910,제주해조네보말성게전문점,싱싱한 성게알 듬뿍 비빔밥 보말 가득 수제비 너무 맛있어요,4,2020.07.23.,susie
911,제주해조네보말성게전문점,가볍지만 든든하고 맛있게 먹을 수 있는 한끼! ,4,2020.07.23.,김예린
912,제주해조네보말성게전문점,이게 보말입니까?,1,2020.07.21.,Mr. Shin
913,제주해조네보말성게전문점,보말미역국을 시켰는데 미역국이 나왔어요 같이 간 일행 한입넣는 순간 다 멈칫했어요 보말 맛이 안느껴지는 보말요리 ,1,2020.07.21.,''
914,제주해조네보말성게전문점,아침에 편하게먹을수있는걸 찾다가 오게되었습니다 가게인테리어도이쁘고 보말죽은 고소하고 양도많고 정말맛있습니다 서울가서 계속생각날맛입니다 성게미역국도 시원하고 아침부터 속든든하게 잘먹었습니다,5,2020.07.21.,허정
915,제주해조네보말성게전문점,아이랑 어디가지? 할때 강추에요 아이도 잘먹고 음식도  다 맛있고 푸짐해요 인심도 좋으세요~~ 맛집인정~굿!,5,2020.07.20.,김혜련
916,제주해조네보말성게전문점,숟가락에 립스틱 자국이...; 카카오 리뷰 믿을만 했는데...이젠 못믿겠음 ㅠ여기 평이 리뷰 이벤트 때문에 높은듯 솔직히 맛있는지 모르겠음;,1,2020.07.19.,끼룩끼룩
917,제주해조네보말성게전문점,,2,2020.07.19.,나비효과
918,제주해조네보말성게전문점,"보말수제비 국물도 진하고 속이 따듯해지는 맛이에요, 완수제비했어요! ",5,2020.07.19.,lee
919,제주해조네보말성게전문점,예상한대로 건강식이구 가게 분위기도 예쁘고 좋아요,5,2020.07.19.,OFF
920,제주해조네보말성게전문점,보말 수제비 먹었는데 양도 푸짐하고 너무 맛있어요 :),5,2020.07.18.,안현희
921,제주해조네보말성게전문점,보말죽이랑 보말미역국 먹었어요~~ 양도 많고 맛도 좋아요!!,5,2020.07.17.,정
922,제주해조네보말성게전문점,제주도 오자마자 첫끼로 먹었는데 완전 보말 맛집! 보말죽이랑 보말칼국수랑 국물까지 다 먹었어요~! 보말도 진짜 많이 들어있음!! 대평리 여행하면서 식사하기 좋은것같아요,5,2020.07.17.,손예진
923,제주해조네보말성게전문점,음식점 내부도 깔끔하고 보말칼국수랑 보말 수제비 둘다 정말 맛있게 먹었습니다!! 꼭 추천드려요,5,2020.07.16.,백인준
924,제주해조네보말성게전문점,보말이 많이 들어가있어요! 보말죽 먹었는데 진하고 맛있어요! 개인찬이 나와서 깔끔하고 먹기 좋았네요 양도 많아요~ 타이밍 잘맞춰서 대기없이 먹었습니다 다음에 와서는 칼국수나 성게비빔밥 먹어보려구요,5,2020.07.16.,김혜진
925,제주해조네보말성게전문점,"성게를 너무 좋아해서 일부러 성게 하는 곳 찾아서왔는데 여기가 맛집이었네요! 애매한 시간에 왔는데도 사람이 많았어요 ㅎㅎ 먹는 내내 저는 성게알비빔밥을 극찬하고, 신랑은 처음 먹어보는 보말에 빠졌어요 ㅎㅎ 보말이 전복죽보다 맛있다며 저 많은걸 뚝딱 먹었네요^^ 근처올일 없어도 굳이 찾아올 집이에요 꼭 들리세요!!",5,2020.07.09.,윤민아
926,제주해조네보말성게전문점,보말 미니수제비도 크기는 작은데~ 보말이 많아요 ^^ 옥돔구이도 맛있어요,5,2020.07.07.,사탕
