Column1,name,keyword,content,tags,address
71,금능해수욕장,자연,"아이들과 물놀이하기 제격인 금능으뜸해변~ 으뜸!!!!!??
#물놀이#금능#으뜸","['#물놀이', '#금능', '#으뜸']",제주특별자치도 제주시 한림읍 금능리 2036-1
72,금능해수욕장,자연,#금능으뜸해변 #노을 #바닷가,"['#금능으뜸해변', '#노을', '#바닷가']",제주특별자치도 제주시 한림읍 금능리 2036-1
73,금능해수욕장,자연,"#겨울탐라
#12월의제주","['#겨울탐라', '#12월의제주']",제주특별자치도 제주시 한림읍 금능리 2036-1
74,금능해수욕장,자연,#제주여행 #제주바다,"['#제주여행', '#제주바다']",제주특별자치도 제주시 한림읍 금능리 2036-1
75,금능해수욕장,자연,#상어가나타났다#협재옆#주차장찾다나타난곳#모래놀이,"['#상어가나타났다', '#협재옆', '#주차장찾다나타난곳', '#모래놀이']",제주특별자치도 제주시 한림읍 금능리 2036-1
76,금능해수욕장,자연,"#제주#jejudo#여행#여행스타그램
2박3일의짧은일정#시간넘나빠름

곧 다시오쟈!!#친구스타그램","['#제주', '#jejudo', '#여행', '#여행스타그램', '#시간넘나빠름', '#친구스타그램']",제주특별자치도 제주시 한림읍 금능리 2036-1
77,금능해수욕장,자연,"해지는 금능
#협재",['#협재'],제주특별자치도 제주시 한림읍 금능리 2036-1
78,금능해수욕장,자연,#금능으뜸해변 #제주스넵사진,"['#금능으뜸해변', '#제주스넵사진']",제주특별자치도 제주시 한림읍 금능리 2036-1
79,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
80,금능해수욕장,자연,"사계절 모습이 다 다른 제주의 해변!
같은 계절 안에서도 날씨에 따라 그 모습이 또 달라져요.
구름과 바닷물의 색과 모래알의 색이 오묘한
금능 해변!",[],제주특별자치도 제주시 한림읍 금능리 2036-1
81,금능해수욕장,자연,"협재리에서부터 천천히 걸어 도착한 금능해변
날이 흐렸음에도 삼삼오오 가족들과 함께 여행온 사람들이 많았던 장소",[],제주특별자치도 제주시 한림읍 금능리 2036-1
82,금능해수욕장,자연,해저문 금능해변의 전깃줄에 걸린 한치마저 예쁜 여름. 제주. 밤.,[],제주특별자치도 제주시 한림읍 금능리 2036-1
83,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
84,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
85,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
86,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
87,금능해수욕장,자연,너무 예쁜 에메랄드빛 바다 금능해변♥?,[],제주특별자치도 제주시 한림읍 금능리 2036-1
88,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
89,금능해수욕장,자연,"협재보다 살짝 밑에있는 금능해변.
사실 여기까지도 협재해수욕장이인줄 알고 멈췄었지만 ㅎㅎ
물과 모래들로 세상에서 가장 행복해보이는 아이들만 구경하고 있었는데 시간이 훌쩍 지나가더라구요.",[],제주특별자치도 제주시 한림읍 금능리 2036-1
90,금능해수욕장,자연,바다는 자연이 주는 아름다운곳~,[],제주특별자치도 제주시 한림읍 금능리 2036-1
91,금능해수욕장,자연,금능으뜸해변에서 추억,[],제주특별자치도 제주시 한림읍 금능리 2036-1
92,금능해수욕장,자연,가을바다는 아이들도 설레게한다!!,[],제주특별자치도 제주시 한림읍 금능리 2036-1
93,금능해수욕장,자연,가족여행으로 다녀왔어요 주차하기도 좋은 해변 이였어요,[],제주특별자치도 제주시 한림읍 금능리 2036-1
94,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
95,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
96,금능해수욕장,자연,"하얗고부들부들모래와두친해지고
해지는멋진풍경도보고
아빠와멋진경험을했네요
또가고싶어요
2016년시월초늦여름즈음",[],제주특별자치도 제주시 한림읍 금능리 2036-1
97,금능해수욕장,자연,두 사람의 사랑이 전해지는 사진,[],제주특별자치도 제주시 한림읍 금능리 2036-1
98,금능해수욕장,자연,"의도치않게 들르게 된 금능으뜸원해변.
바다색깔에 힐링~!!",[],제주특별자치도 제주시 한림읍 금능리 2036-1
99,금능해수욕장,자연,올해 3번이나 갔던 제주속 풍경이 <br>마음에 남습니다..,[],제주특별자치도 제주시 한림읍 금능리 2036-1
100,금능해수욕장,자연,야자수림 정말 이국적,[],제주특별자치도 제주시 한림읍 금능리 2036-1
101,금능해수욕장,자연,"금능으뜸원 해변
최고~~!!!",[],제주특별자치도 제주시 한림읍 금능리 2036-1
102,금능해수욕장,자연,비오는 날도 좋다.,[],제주특별자치도 제주시 한림읍 금능리 2036-1
103,금능해수욕장,자연,카라반 캠핑,[],제주특별자치도 제주시 한림읍 금능리 2036-1
104,금능해수욕장,자연,카라반 캠핑,[],제주특별자치도 제주시 한림읍 금능리 2036-1
105,금능해수욕장,자연,"금능으뜸해변도 좋은데, 금능석물원 맞은편에 있는 해변도 정말 예뻐요 :)",[],제주특별자치도 제주시 한림읍 금능리 2036-1
106,금능해수욕장,자연,고운 모래가 있는 금능해변. 정말 아름다운 곳,[],제주특별자치도 제주시 한림읍 금능리 2036-1
107,금능해수욕장,자연,금능에서 해녀와 비양도를 배경으로 찍었습니다,[],제주특별자치도 제주시 한림읍 금능리 2036-1
108,금능해수욕장,자연,협재와 인접한 금능으뜸해변의 아름다은 모습,[],제주특별자치도 제주시 한림읍 금능리 2036-1
109,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
110,금능해수욕장,자연,친구들과 함께 떠났다가 홀로 며칠 더 머물렀던 금능해변에서삼각대세워놓고 혼자서 폴짝,[],제주특별자치도 제주시 한림읍 금능리 2036-1
111,금능해수욕장,자연,"금능석물원을 둘러보고 금능해변에서 해넘이를 보았는데,시시각각 변하는 바다빛깔이 참 아름다웠어요",[],제주특별자치도 제주시 한림읍 금능리 2036-1
112,금능해수욕장,자연,모든 순간이 그림이 되는 곳.,[],제주특별자치도 제주시 한림읍 금능리 2036-1
113,금능해수욕장,자연,"중문에서 버스로 한시간 반 거리인 금능해변
많은 사진은 없지만 .... 좋은 추억은 많다.",[],제주특별자치도 제주시 한림읍 금능리 2036-1
114,금능해수욕장,자연,바람이 많이 불던 8월 31일의 제주도,[],제주특별자치도 제주시 한림읍 금능리 2036-1
115,금능해수욕장,자연,노을,[],제주특별자치도 제주시 한림읍 금능리 2036-1
116,금능해수욕장,자연,"일몰, 석양, 바다를 동시에 볼수 있는 곳",[],제주특별자치도 제주시 한림읍 금능리 2036-1
117,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
118,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
119,금능해수욕장,자연,노을지는 바다는 언제나 진리~~~,[],제주특별자치도 제주시 한림읍 금능리 2036-1
120,금능해수욕장,자연,"제주 여행 중 가장 황홀했던 순간.
해수욕하러 바다에 갔더니. 일몰보고 취해 하룻밤 더 청하게 되었다.",[],제주특별자치도 제주시 한림읍 금능리 2036-1
121,금능해수욕장,자연,좋은 추억이 있는 곳입니다,[],제주특별자치도 제주시 한림읍 금능리 2036-1
122,금능해수욕장,자연,바다가 너무 이쁜 금능해변,[],제주특별자치도 제주시 한림읍 금능리 2036-1
123,금능해수욕장,자연,금능으뜸해변입니다,[],제주특별자치도 제주시 한림읍 금능리 2036-1
124,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
125,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
126,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
127,금능해수욕장,자연,개인적으로 제주도에서 가장 예쁜거같은 금능해변,[],제주특별자치도 제주시 한림읍 금능리 2036-1
128,금능해수욕장,자연,"작은돌맹이,조개,소라껍데기가 파도에 쓸려내는 소리
너무나 좋다",[],제주특별자치도 제주시 한림읍 금능리 2036-1
129,금능해수욕장,자연,금능해변,[],제주특별자치도 제주시 한림읍 금능리 2036-1
130,금능해수욕장,자연,금능해변축제,[],제주특별자치도 제주시 한림읍 금능리 2036-1
131,금능해수욕장,자연,"18호 태풍이 지나가고...
아들과 함께 찾은 금능으뜸원해변에서 바라본 비양도 그리고 해변에서는 관광객분들이 카이드보드를 즐기고 계시네요 ^^",[],제주특별자치도 제주시 한림읍 금능리 2036-1
132,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
133,금능해수욕장,자연,"나홀로 제주도 첫 여행 6일차.
협재보단 금능의뜸원!",[],제주특별자치도 제주시 한림읍 금능리 2036-1
134,금능해수욕장,자연,"도민이지만 처음가본 금능해변.
아이들과도 놀기좋고 바다색도 죽이고
아이들도 즐거워해서 더할나위없이 즐기다왔어요^^",[],제주특별자치도 제주시 한림읍 금능리 2036-1
135,금능해수욕장,자연,가족과 함께,[],제주특별자치도 제주시 한림읍 금능리 2036-1
136,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
137,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
138,금능해수욕장,자연,,[],제주특별자치도 제주시 한림읍 금능리 2036-1
139,금능해수욕장,자연,노을이 이쁜 해변,[],제주특별자치도 제주시 한림읍 금능리 2036-1
0,애월해안도로,자연,제주의 색을 담아봅니다. 작은 초등학교 그리고 애월해안도로. 갖가지 색이 곱게 어우러져서 더 멋진 제주입니다.,"['##제주컬러어택 #제주애월 #제주애월해안도로', '##애월구엄초등학교', '#제주애월']",제주특별자치도 제주시 애월읍 애월해안로
1,애월해안도로,자연,가족과 함께 떠난 여행 숙소가는길 너무 멋짐 멈춤을 부르는 광경이었습니다 또가고싶은 제주,"['#제주컬러어택', '#해안도로노을', '#제주도힐링']",제주특별자치도 제주시 애월읍 애월해안로
2,애월해안도로,자연,9월 마지막주의 애월해안도로. 햇빛이 비춰서 더 예뻤던 바다빛 다시 제주의 바다가 보고싶어져요. 제주의 바다는 감동입니다,"['##제주가을', '# #애월해안도로', '# #제주의바다', '##제주바다', '##바다좋다']",제주특별자치도 제주시 애월읍 애월해안로
3,애월해안도로,자연,가족과 같이 간 제주에서 멋진 석양을 함께 맞이했네요,"['#5월엔제주', '#애월읍', '#신선공기']",제주특별자치도 제주시 애월읍 애월해안로
4,애월해안도로,자연,제주동부 투어를 하며 제주만의 분위기가 묻어나는 카페와 뒷편에 유채꽃밭까지 일석이조로 즐길수 있었습니다. 제주만의 매력을 느낄수있는 해안도로 중에서 일몰이 아름다운 애월해안도로를 가장 좋아하는데 언제봐도 아름답지만 이날은 유독 주황색의 짙은 노을 이였습니다. 소금바치순이네에서 저녁을 먹고 맞은편에 보이는 산책로에서는 흐렸지만 우도로 추정되는 섬도 보이는 제주만의 뷰를 느낄수 있었습니다. 언제와도 너무 좋고 좋은 추억을 남길수 있어서 행복했습니다!,"['#5월엔제주', '#한동리화수목', '#애월해안도로', '#소금바치순이네', '#제주여행', '#제주동쪽투어']",제주특별자치도 제주시 애월읍 애월해안로
5,애월해안도로,자연,여기 너무 아름답다 ~!!! 날씨 좋아서 사진 아무거나 찍어도 예뻐?? 오후에 커피 마시고 해넘이를 기다렸다??,"['#제주', '#애월해변', '#월요일오후', '#커피숍에서', '#해넘이', '#하이엔드']",제주특별자치도 제주시 애월읍 애월해안로
6,애월해안도로,자연,"애월해안도로를 산책하던 중 만난 노을~~너무 멋져 연신 셔터를 눌렀는데 신기하게도 그 찰나의 순간에 지나가는 누군가...해안도로 다락쉼터, 애월항, 구엄포구에서 산책하며 촬영한 사진입니다^^","['#애월해안도로', '#', '#애월', '#노을', '#제주도', '#다락쉼터', '#애월항', '#구엄포구']",제주특별자치도 제주시 애월읍 애월해안로
7,애월해안도로,자연,#제주 #제주애월읍 #애월해안도로 #엄마랑_딸_여행하기 #겨울입구의제주 #비오는제주밤 #힐링여행 #밤하늘_신비함 #멀리_고등어잡이배_만선기원,"['#제주', '#제주애월읍', '#애월해안도로', '#엄마랑', '#겨울입구의제주', '#비오는제주밤', '#힐링여행', '#밤하늘', '#멀리']",제주특별자치도 제주시 애월읍 애월해안로
8,애월해안도로,자연,#여름#애월해안도로,"['#여름', '#애월해안도로']",제주특별자치도 제주시 애월읍 애월해안로
9,애월해안도로,자연,#애월해안도로 에서 만날 수 있는 #홍스팜 #푸드트럭<br>제주도에서 가장 예쁜 애월해안가에 자리해<br>아름다운 바다 보면서 부들부들한 수플레 케이크 먹는 재미 꺄~~<br>상상 이상의 맛을 느끼실 수 있어요.<br>간단한 #브런치 로 즐기시기 참 좋습니다!!<br>#여름,"['#애월해안도로', '#홍스팜', '#푸드트럭', '#브런치', '#여름']",제주특별자치도 제주시 애월읍 애월해안로
10,애월해안도로,자연,아름다워요,[],제주특별자치도 제주시 애월읍 애월해안로
11,애월해안도로,자연,여행중 멋진 귤을 봤어요,[],제주특별자치도 제주시 애월읍 애월해안로
12,애월해안도로,자연,"해안 도로 입구로 들어선 뒤 보이는 뷰가 매우 훌륭함. 오후 6시쯤 해가 어느정도 떨어져갈 때 쯤 들어갔는데 일몰과 함께 보이는 탁트인 바다, 시야의 왼편으로 보이는 구불구불한 절벽들이 조화를 이룸. 내려서 보기보다는 이동중에 보이는 풍경들이 더 아름다움.",[],제주특별자치도 제주시 애월읍 애월해안로
13,애월해안도로,자연,애월 바다를 차로 달리며 바라보았던 곳이네요. 제주도 운전이 익숙하지 않아 어려웠지만 애월 카페와 캔들가게를 가기위해 달렸던 곳! 육지에서는 바다를 보며 운전할수가 없었는데 바다를 보며 운전을 하는 것은 참 즐거운 경험이었습니다.,[],제주특별자치도 제주시 애월읍 애월해안로
14,애월해안도로,자연,"애월해안도로는 하귀애월해안도로라고도 한다. 경관이 빼어나서 드라이브코스나 하절기 일몰조망으로도 유명하다. 해안 곳곳에 카페와 펜션들이 있다.
#애월해안도로 #하귀애월해안도로 #드라이브코스 #경치좋은곳","['#애월해안도로', '#하귀애월해안도로', '#드라이브코스', '#경치좋은곳']",제주특별자치도 제주시 애월읍 애월해안로
15,애월해안도로,자연,#여행 #제주여행 #제주맛집 #데이트 #드라이브 #제주인 #제주호텔 #제이드림호텔 #즐거운 여행,"['#여행', '#제주여행', '#제주맛집', '#데이트', '#드라이브', '#제주인', '#제주호텔', '#제이드림호텔', '#즐거운']",제주특별자치도 제주시 애월읍 애월해안로
16,애월해안도로,자연,자동차로 달리다 예쁘게생긴곳이면 옆에 차대고 내려서 사진찍고 또내려서 사진찍고했던 곳이었어요~ 그냥 차로달리기만해도 힐링이되는 정말 스트레스가 없어졌었어요~~ 꼭가보세요~~~,[],제주특별자치도 제주시 애월읍 애월해안로
17,애월해안도로,자연,#제주 #가을의제주 #제주도 #애월,"['#제주', '#가을의제주', '#제주도', '#애월']",제주특별자치도 제주시 애월읍 애월해안로
18,애월해안도로,자연,#제주도 #제주여행 #제주_바닷가 #노을 #사람_그리고_사랑,"['#제주도', '#제주여행', '#제주', '#노을', '#사람']",제주특별자치도 제주시 애월읍 애월해안로
19,애월해안도로,자연,일부러 석양질때쯤 까페에서 나와서 달렸던 도로에요. 아무 곳이나 차 댈수있는데 대놓고 사진찍으면 하늘이 파스텔톤으로 장난아니더라구여 ㅠㅠㅠㅠ 중간중간 쉼터있어서 그런데서 노을/일몰 보시는 분들도 많아요!,[],제주특별자치도 제주시 애월읍 애월해안로
20,애월해안도로,자연,"어는덧 중년이 되어버린 울 부부~!!
애월 해안길이 평생을 함께하고픈 맘 으로
사진을 담아봅니다.울 가족들은 현재와 미래 그리고 과거를 아스란히 ~
울 식구들 행복과 건강이 아스란히 보여지는듯 하네요~.",[],제주특별자치도 제주시 애월읍 애월해안로
21,애월해안도로,자연,#제주밭담,['#제주밭담'],제주특별자치도 제주시 애월읍 애월해안로
22,애월해안도로,자연,,[],제주특별자치도 제주시 애월읍 애월해안로
23,애월해안도로,자연,애월 해안도로는 드라이브 코스로 딱이죠~ 바로 옆에 바다를 끼고 달리면 기분 최고!,[],제주특별자치도 제주시 애월읍 애월해안로
24,애월해안도로,자연,#해안도로 #드라이브 갈때마다 가슴이 시원하게 뻥 뚤리는것같아여,[],제주특별자치도 제주시 애월읍 애월해안로
25,애월해안도로,자연,#제주 #바다 #포즈잡고 #찰칵,"['#제주', '#바다', '#포즈잡고', '#찰칵']",제주특별자치도 제주시 애월읍 애월해안로
26,애월해안도로,자연,#제주 #바다 #애월,"['#제주', '#바다', '#애월']",제주특별자치도 제주시 애월읍 애월해안로
27,애월해안도로,자연,#애월해안도로ㅡ코코넛빙수,['#애월해안도로'],제주특별자치도 제주시 애월읍 애월해안로
28,애월해안도로,자연,#바다#애월한담산책로,"['#바다', '#애월한담산책로']",제주특별자치도 제주시 애월읍 애월해안로
29,애월해안도로,자연,"#제주바다#바다#애월해안도로#맑고#돌이특이해#느낌있는제주
돌사이에 #게와#거북손이#아주많음#청정제주","['#제주바다', '#바다', '#애월해안도로', '#맑고', '#돌이특이해', '#느낌있는제주', '#게와', '#거북손이', '#아주많음', '#청정제주']",제주특별자치도 제주시 애월읍 애월해안로
30,애월해안도로,자연,#바다,['#바다'],제주특별자치도 제주시 애월읍 애월해안로
31,애월해안도로,자연,#제주바다캔들 과 함께 사진 찰칵~ 처음으로 혼자 떠난 여행이었지만 알차게 돌아다녀서 뿌듯했던 기억이 난다 정말 잘 다녀온 제주도??,['#제주바다캔들'],제주특별자치도 제주시 애월읍 애월해안로
32,애월해안도로,자연,#제주여행 #한담해안산책,"['#제주여행', '#한담해안산책']",제주특별자치도 제주시 애월읍 애월해안로
33,애월해안도로,자연,"해안가를 따라 있는 바다가 이쁜 애월 해안, 더럭분교를 들려서 도착했어요- 쇠소깍에만 카약 있는 줄 알았는데 여기도 있네요~
타보고 싶었지만 아쉬움을 뒤로하고 사진으로 담아두었습니다. 엄마와도 이쁜 해안을 배경으로 찰칵했어요",[],제주특별자치도 제주시 애월읍 애월해안로
34,애월해안도로,자연,#애월해안도로,['#애월해안도로'],제주특별자치도 제주시 애월읍 애월해안로
35,애월해안도로,자연,#애월해안도로 #날씨좋은날 #맑은제주 #제주바다 #바당,"['#애월해안도로', '#날씨좋은날', '#맑은제주', '#제주바다', '#바당']",제주특별자치도 제주시 애월읍 애월해안로
36,애월해안도로,자연,"애월해안도로 리치망고 지나면 잇섬 이라고 ~
샌드위치 맛나네요~~~~~♡",[],제주특별자치도 제주시 애월읍 애월해안로
37,애월해안도로,자연,"오늘은 애월해안도로에서 석양을 그려봅니다.
#제주도 #애월해안도로 #석양 #노을 #바다 #sunset #수평선 #sea #jeju","['#제주도', '#애월해안도로', '#석양', '#노을', '#바다', '#sunset', '#수평선', '#sea', '#jeju']",제주특별자치도 제주시 애월읍 애월해안로
38,애월해안도로,자연,"#애월해안도로 #신엄리 #애월 #푸드트럭 #에이비트럭
애월해안도로에 있는 푸드트럭이에요. 인스타그램에서 하염 없이 입맛만 다시다가 이번에 직접 다녀왔는데 역시나 엄청난 맛ㅠㅠ 맛있어요 가보세요~","['#애월해안도로', '#신엄리', '#애월', '#푸드트럭', '#에이비트럭']",제주특별자치도 제주시 애월읍 애월해안로
39,애월해안도로,자연,#제주소녀 #엄샤 #제주도민 #도민추천 #인생샷 #명소 #인생샷명소 #애월해안도로 #,"['#제주소녀', '#엄샤', '#제주도민', '#도민추천', '#인생샷', '#명소', '#인생샷명소', '#애월해안도로']",제주특별자치도 제주시 애월읍 애월해안로
40,애월해안도로,자연,#일몰명소 #야경촬영 #좋은날 #드라이브굿,"['#일몰명소', '#야경촬영', '#좋은날', '#드라이브굿']",제주특별자치도 제주시 애월읍 애월해안로
41,애월해안도로,자연,"#애월 #밤바다 게스트하우스 주변이 온통 #애월해안도로 였다. #한치잡이배 아저씨들이 한치를 마구 잡아오셔서, #한입 얻어먹었다. #청하 한 병에 #한치 는 꿀 조합. 최고의 밤이었던 #제주도 에서의 #첫밤","['#애월', '#밤바다', '#애월해안도로', '#한치잡이배', '#한입', '#청하', '#한치', '#제주도', '#첫밤']",제주특별자치도 제주시 애월읍 애월해안로
42,애월해안도로,자연,"#제주하면유채밭 #제주유채꽃 #유채밭 #노을질때 #애월해안도로

제주도의 여행의 묘미는 해안도로를 달리는거라고 생각 해서 네비가 안내해주는길이 아닌 바다를 찾아 둘러보던 중..<br>유채 단지라고 하기엔 너무 작고 그렇다고 아니라고 하기에도 너무 많은 양의 유채들!!<br>사람 없이 여유로운 이 유채밭을 보니 사진을 찍지 아니할수 없었죠 ^^<br>유명한 관광지가 아니다 보니 찾는길이 애매할 수 있으나 근처에 펜션그린하트라는 숙소가 있어서 <br>혹시 나중에 찾아가실분들이 있다면 참고하시면 좋을것 같아요 ^^<br>매년 봄에 항상 유채꽃을 보러 이 곳으로 가게 된답니다 ㅎㅎ","['#제주하면유채밭', '#제주유채꽃', '#유채밭', '#노을질때', '#애월해안도로']",제주특별자치도 제주시 애월읍 애월해안로
43,애월해안도로,자연,#납읍 #애월 #가족여행,"['#납읍', '#애월', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
44,애월해안도로,자연,#애월 #수타명가 #기념일 #가족여행,"['#애월', '#수타명가', '#기념일', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
45,애월해안도로,자연,#애월 #브런치카페 #가족여행,"['#애월', '#브런치카페', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
46,애월해안도로,자연,#애월 #브런치카페 #플루메리아 #아보카도냠냠 #가족여행,"['#애월', '#브런치카페', '#플루메리아', '#아보카도냠냠', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
47,애월해안도로,자연,#애월 #가족여행 #문득,"['#애월', '#가족여행', '#문득']",제주특별자치도 제주시 애월읍 애월해안로
48,애월해안도로,자연,#애월 #유채꽃 #제주의봄 #가족여행,"['#애월', '#유채꽃', '#제주의봄', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
49,애월해안도로,자연,#제주시맛집 #소드레검색이안되네요 #가족여행,"['#제주시맛집', '#소드레검색이안되네요', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
50,애월해안도로,자연,#애월 #놀멘해물라면 #비쌈 #가족여행,"['#애월', '#놀멘해물라면', '#비쌈', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
51,애월해안도로,자연,#애월 #가족여행,"['#애월', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
52,애월해안도로,자연,#애월 #가족여행,"['#애월', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
53,애월해안도로,자연,#애월 #가족여행,"['#애월', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
54,애월해안도로,자연,#애월 #가족여행,"['#애월', '#가족여행']",제주특별자치도 제주시 애월읍 애월해안로
55,애월해안도로,자연,#애월한담산책로,['#애월한담산책로'],제주특별자치도 제주시 애월읍 애월해안로
56,애월해안도로,자연,"#애월 #지디카페 #멘도롱또똣 #한담해변 #카페봄날
아름다운 한담해변.. 지디카페, 카페봄날 등의 예쁜 카페들이 많아 마음의 휴식을 취할수 있는곳이다.","['#애월', '#지디카페', '#멘도롱또똣', '#한담해변', '#카페봄날']",제주특별자치도 제주시 애월읍 애월해안로
57,애월해안도로,자연,"제주도의 예쁜 카페는 여기 다 모였다!! #애월
제주도 오기 전에도 기대를 많이 했던, 애월!
기대한만큼 너무나도 아름다운 바다와,
예쁘게 꾸며진 카페들이 눈을 즐겁게 했어요!!
조금 더 가면 나오는 협재 해수욕장도 애매랄드빛 바닷물에 가을임에도 불구하고 들어가서 놀고 싶은 마음을 참느라 정말 힘들었었어요 ????",['#애월'],제주특별자치도 제주시 애월읍 애월해안로
58,애월해안도로,자연,"#G드래곤 커피숍앞
커피숍은 안들어 가고 밖에서 풍경이 좋아서 사진만",['#G드래곤'],제주특별자치도 제주시 애월읍 애월해안로
59,애월해안도로,자연,#에메랄드빛#바다#마음과눈이쉬어가는곳#날씨좋은날생각나는#푸르던애월#봄날#그리고#해안산책로#생각정리에도#마음정리에도#애월#사랑하는사람과#걷고싶다,"['#에메랄드빛', '#바다', '#마음과눈이쉬어가는곳', '#날씨좋은날생각나는', '#푸르던애월', '#봄날', '#그리고', '#해안산책로', '#생각정리에도', '#마음정리에도', '#애월', '#사랑하는사람과', '#걷고싶다']",제주특별자치도 제주시 애월읍 애월해안로
60,애월해안도로,자연,#애월한담해안도로,['#애월한담해안도로'],제주특별자치도 제주시 애월읍 애월해안로
61,애월해안도로,자연,"#아기와 첫 가족 여행
#봄 제주 여행","['#아기와', '#봄']",제주특별자치도 제주시 애월읍 애월해안로
62,애월해안도로,자연,아름다운 애월바다,[],제주특별자치도 제주시 애월읍 애월해안로
63,애월해안도로,자연,"제주바다 너무 예뻐요 이바다 또 보고파서
제주 여행 또 계획중입니다
예쁜바다와 즐거운 먹거리로 행복한제주??",[],제주특별자치도 제주시 애월읍 애월해안로
64,애월해안도로,자연,,[],제주특별자치도 제주시 애월읍 애월해안로
65,애월해안도로,자연,#애월해안도로 #가족여행 #겨울바다 #맑은하늘 #행복한미소 #제주도 #제주도에빠지다#제주도이벤트 #제주도여행공유,"['#애월해안도로', '#가족여행', '#겨울바다', '#맑은하늘', '#행복한미소', '#제주도', '#제주도에빠지다', '#제주도이벤트', '#제주도여행공유']",제주특별자치도 제주시 애월읍 애월해안로
66,애월해안도로,자연,애월읍 해안도로 드라이브중 멋진파도와 함께..,[],제주특별자치도 제주시 애월읍 애월해안로
67,애월해안도로,자연,"애월해안도로 지나다 차를 멈추고 찍었어요
애월쪽 너무 예쁜 바다 그리고 하늘사진 한장
제주도 바다 역시 최고예요????",[],제주특별자치도 제주시 애월읍 애월해안로
68,애월해안도로,자연,#애월 #해안산책로 #돌아와요 #효리언니,"['#애월', '#해안산책로', '#돌아와요', '#효리언니']",제주특별자치도 제주시 애월읍 애월해안로
69,애월해안도로,자연,,[],제주특별자치도 제주시 애월읍 애월해안로
70,애월해안도로,자연,#애월해안도로 #애월바다 #놀멘해물라면 #대기번호3번은문어가있지롱 #얼큰한국물 #무한도전 #에메랄드빛바다,"['#애월해안도로', '#애월바다', '#놀멘해물라면', '#대기번호3번은문어가있지롱', '#얼큰한국물', '#무한도전', '#에메랄드빛바다']",제주특별자치도 제주시 애월읍 애월해안로
71,애월해안도로,자연,,[],제주특별자치도 제주시 애월읍 애월해안로
72,애월해안도로,자연,#제주 바다,['#제주'],제주특별자치도 제주시 애월읍 애월해안로
73,애월해안도로,자연,#몽상드애월 뷰가 끝내줍니다아,['#몽상드애월'],제주특별자치도 제주시 애월읍 애월해안로
74,애월해안도로,자연,애월길을 걷다가 풍경이 넘 예뻐서 찍어본 갈대밭이랑 바다에요 ! 바다가 예뻐보인다고 생각한 적이 없는데 처음으로 너무 이쁘더라구요 ㅎㅎ,[],제주특별자치도 제주시 애월읍 애월해안로
75,애월해안도로,자연,#애월해안도로 #애월읍 #여행 #추억 #12월,"['#애월해안도로', '#애월읍', '#여행', '#추억', '#12월']",제주특별자치도 제주시 애월읍 애월해안로
76,애월해안도로,자연,"신혼여행후 처음으로 친구들과 다시 찾은 제주여행.
렌트카로 해안도로를 달리다 너무나 멋찐 풍경에 차를 멈추고
친구들과 행복하게 깔깔거리며 인증샷찍기.",[],제주특별자치도 제주시 애월읍 애월해안로
77,애월해안도로,자연,#제주#제주도#제주여행#여행#4월#봄#봄바람#꽃피는#4월이야기#제주에살고싶다#제주에살으리랏다#애월#성산#이호#조천#남원#표선#안덕,"['#제주', '#제주도', '#제주여행', '#여행', '#4월', '#봄', '#봄바람', '#꽃피는', '#4월이야기', '#제주에살고싶다', '#제주에살으리랏다', '#애월', '#성산', '#이호', '#조천', '#남원', '#표선', '#안덕']",제주특별자치도 제주시 애월읍 애월해안로
